s,a,r,sp
30877,7,-225,30381
30381,7,-225,29885
29885,7,-225,29388
29388,7,-225,28890
28890,7,-225,28393
28393,7,-225,27895
27895,7,-225,27397
27397,7,-225,27398
27398,7,-225,26899
26899,7,-225,26400
26400,7,-225,25900
25900,7,-225,25401
25401,7,-225,24900
24900,1,-225,23900
23900,1,-225,22898
22898,1,-225,21896
21896,1,-225,20893
20893,1,-225,19889
19889,1,-225,18384
18384,1,-225,17379
17379,1,-225,16372
16372,1,-225,14865
14865,1,-225,13857
13857,1,-225,12348
12348,1,-225,11339
11339,1,-225,9828
9828,1,-225,8817
8817,1,-225,7804
7804,1,-225,6291
6291,1,-225,5277
5277,1,-225,4263
4263,1,-225,3247
3247,1,-225,2732
2732,1,-225,2216
2216,1,-225,1699
1699,1,-225,1182
1182,1,-225,1166
1166,1,-225,1149
1149,1,-225,1633
1633,1,-225,2116
2116,1,-225,2601
2601,1,-225,3085
3085,1,-225,3570
3570,1,-225,4056
4056,1,-225,4541
4541,1,-225,5528
5528,1,-225,6014
6014,1,-225,6501
6501,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,3,-25,24723
24723,5,-25,24723
24723,3,-25,24222
24222,4,0,24222
24222,4,0,23721
23721,2,-100,23220
23220,4,0,23219
23219,3,-25,22717
22717,5,-25,22716
22716,4,0,22714
22714,4,0,22713
22713,2,-100,22211
22211,3,-25,22209
22209,5,-25,22207
22207,4,0,22205
22205,3,-25,22203
22203,5,-25,22201
22201,4,0,22199
22199,2,-100,22197
22197,5,-25,22195
22195,4,0,22193
22193,4,0,22691
22691,2,-100,22190
22190,4,0,22688
22688,4,0,22686
22686,2,-100,22685
22685,5,-25,22683
22683,2,-100,22682
22682,2,-100,22680
22680,2,-100,22678
22678,2,-100,22677
22677,5,-25,23176
23176,4,0,23174
23174,2,-100,23173
23173,3,-25,23672
23672,2,-100,23672
23672,2,-100,23671
23671,4,0,24170
24170,5,-25,24670
24670,2,-100,24669
24669,4,0,25169
25169,4,0,25170
25170,3,-25,25670
25670,6,-100,26171
26171,4,0,26672
26672,6,-100,27174
27174,3,-25,27175
27175,5,-25,27677
27677,5,-25,28180
28180,6,-100,28682
28682,3,-25,28685
28685,3,-25,29188
29188,4,0,29191
29191,4,0,29194
29194,4,0,29197
29197,3,-25,29200
29200,6,-100,29704
29704,4,0,29707
29707,6,-100,30211
30211,5,-25,30214
30214,5,-25,30218
30218,3,-25,29721
29721,5,-25,29725
29725,4,0,29728
29728,6,-100,29731
29731,6,-100,29735
29735,6,-100,29738
29738,4,0,29241
29241,3,-25,28744
28744,3,-25,28246
28246,6,-100,28249
28249,5,-25,27751
27751,5,-25,27752
27752,5,-25,27254
27254,6,-100,27256
27256,6,-100,26757
26757,3,-25,26258
26258,4,0,25758
25758,6,-100,25259
25259,6,-100,25259
25259,3,-25,24758
24758,4,0,24258
24258,3,-25,23256
23256,4,0,22755
22755,5,-25,22253
22253,5,-25,22251
22251,4,0,21749
21749,5,-25,21246
21246,2,-100,20743
20743,2,-100,19740
19740,3,-25,19236
19236,2,-100,18731
18731,2,-100,18226
18226,2,-100,17721
17721,4,0,17216
17216,5,-25,17711
17711,2,-100,17205
17205,4,0,17200
17200,2,-100,16694
16694,2,-100,16688
16688,4,0,16682
16682,3,-25,16677
16677,3,-25,17171
17171,5,-25,17666
17666,3,-25,17661
17661,2,-100,17656
17656,4,0,18151
18151,2,-100,18647
18647,2,-100,18642
18642,2,-100,19138
19138,3,-25,19635
19635,3,-25,20131
20131,2,-100,20628
20628,2,-100,21126
21126,2,-100,21123
21123,5,-25,22121
22121,4,0,23120
23120,4,0,23619
23619,5,-25,24619
24619,3,-25,25119
25119,4,0,26120
26120,5,-25,27122
27122,4,0,27624
27624,3,-25,28626
28626,6,-100,29630
29630,5,-25,30133
30133,4,0,31138
31138,3,-25,31642
31642,3,-25,32147
32147,4,0,32653
32653,4,0,33158
33158,3,-25,33164
33164,3,-25,33670
33670,3,-25,33677
33677,5,-25,34183
34183,6,-100,34690
34690,4,0,35197
35197,5,-25,35205
35205,3,-25,35212
35212,6,-100,35219
35219,3,-25,35226
35226,6,-100,35233
35233,5,-25,35240
35240,3,-25,34247
34247,3,-25,33753
33753,4,0,33259
33259,5,-25,33265
33265,4,0,32270
32270,6,-100,32275
32275,6,-100,31780
31780,3,-25,30784
30784,6,-100,30288
30288,6,-100,30291
30291,3,-25,29294
29294,6,-100,28797
28797,3,-25,27799
27799,4,0,26800
26800,3,-25,25801
25801,4,0,25301
25301,3,-25,24300
24300,5,-25,23299
23299,2,-100,22297
22297,3,-25,21294
21294,2,-100,20291
20291,2,-100,19287
19287,3,-25,18282
18282,4,0,17276
17276,4,0,16771
16771,4,0,16264
16264,5,-25,15758
15758,2,-100,14751
14751,5,-25,14743
14743,5,-25,14236
14236,4,0,14228
14228,5,-25,13720
13720,4,0,13712
13712,5,-25,13704
13704,2,-100,13696
13696,3,-25,13188
13188,4,0,13680
13680,5,-25,14172
14172,2,-100,14165
14165,3,-25,14157
14157,2,-100,14650
14650,5,-25,15143
15143,5,-25,15636
15636,3,-25,16130
16130,4,0,17125
17125,4,0,17620
17620,5,-25,18616
18616,5,-25,19612
19612,3,-25,20109
20109,4,0,21106
21106,3,-25,21604
21604,4,0,22602
22602,3,-25,23601
23601,2,-100,24101
24101,2,-100,24600
24600,4,0,25101
25101,6,-100,26602
26602,5,-25,27604
27604,6,-100,28606
28606,6,-100,29610
29610,6,-100,31114
31114,6,-100,32119
32119,3,-25,32625
32625,6,-100,33631
33631,5,-25,34638
34638,5,-25,35645
35645,4,0,36153
36153,5,-25,36662
36662,3,-25,37170
37170,6,-100,37679
37679,6,-100,38189
38189,5,-25,38698
38698,5,-25,38708
38708,4,0,38718
38718,4,0,38727
38727,3,-25,38237
38237,6,-100,38246
38246,3,-25,37755
37755,5,-25,37264
37264,5,-25,36772
36772,6,-100,36780
36780,6,-100,36288
36288,4,0,35296
35296,4,0,34803
34803,4,0,33809
33809,4,0,32814
32814,3,-25,31819
31819,5,-25,31324
31324,3,-25,30327
30327,3,-25,29330
29330,3,-25,27832
27832,6,-100,27334
27334,5,-25,26835
26835,3,-25,25335
25335,6,-100,24835
24835,3,-25,23834
23834,5,-25,22833
22833,3,-25,21830
21830,4,0,20828
20828,4,0,20324
20324,3,-25,18820
18820,5,-25,18315
18315,2,-100,17310
17310,5,-25,16303
16303,2,-100,15297
15297,2,-100,14289
14289,4,0,13281
13281,2,-100,12272
12272,2,-100,11262
11262,4,0,10752
10752,2,-100,9741
9741,4,0,9730
9730,2,-100,9219
9219,5,-25,9208
9208,2,-100,8696
8696,2,-100,8185
8185,3,-25,8673
8673,4,0,8662
8662,4,0,9151
9151,3,-25,9640
9640,2,-100,9629
9629,4,0,10619
10619,2,-100,11109
11109,3,-25,11600
11600,3,-25,12591
12591,4,0,13083
13083,3,-25,14076
14076,2,-100,14568
14568,5,-25,15562
15562,3,-25,16556
16556,2,-100,17051
17051,2,-100,17546
17546,3,-25,18541
18541,3,-25,19037
19037,5,-25,20034
20034,4,0,21032
21032,4,0,22030
22030,3,-25,22528
22528,5,-25,23527
23527,4,0,24527
24527,5,-25,25527
25527,5,-25,26529
26529,4,0,27530
27530,3,-25,28033
28033,6,-100,29036
29036,4,0,30040
30040,4,0,31044
31044,3,-25,31549
31549,5,-25,32554
32554,3,-25,33561
33561,5,-25,34567
34567,5,-25,35575
35575,3,-25,36583
36583,3,-25,37092
37092,5,-25,38102
38102,4,0,39112
39112,5,-25,40123
40123,4,0,41134
41134,6,-100,42146
42146,3,-25,42158
42158,5,-25,43171
43171,4,0,43184
43184,6,-100,43698
43698,5,-25,44211
44211,3,-25,44224
44224,3,-25,43738
43738,4,0,43251
43251,6,-100,43263
43263,6,-100,42776
42776,4,0,42288
42288,5,-25,41800
41800,6,-100,41311
41311,6,-100,40822
40822,6,-100,39833
39833,5,-25,39343
39343,3,-25,38352
38352,5,-25,37360
37360,3,-25,36368
36368,4,0,35376
35376,6,-100,34883
34883,5,-25,34389
34389,3,-25,33395
33395,3,-25,32400
32400,6,-100,31905
31905,5,-25,31409
31409,6,-100,30913
30913,5,-25,30417
30417,6,-100,30420
30420,5,-25,29924
29924,4,0,29426
29426,4,0,28929
28929,6,-100,28431
28431,5,-25,27933
27933,5,-25,27935
27935,5,-25,27437
27437,4,0,26938
26938,5,-25,26939
26939,6,-100,26440
26440,5,-25,26441
26441,4,0,25942
25942,5,-25,25942
25942,4,0,25442
25442,3,-25,24942
24942,2,-100,23941
23941,2,-100,23440
23440,3,-25,22938
22938,3,-25,22436
22436,4,0,21934
21934,3,-25,21431
21431,2,-100,20428
20428,3,-25,19924
19924,3,-25,18920
18920,2,-100,17915
17915,4,0,17409
17409,4,0,16903
16903,4,0,15897
15897,5,-25,15390
15390,5,-25,14883
14883,3,-25,13875
13875,4,0,12866
12866,5,-25,12357
12357,2,-100,10847
10847,3,-25,9836
9836,3,-25,8824
8824,5,-25,7812
7812,3,-25,6800
6800,4,0,6286
6286,4,0,5272
5272,3,-25,4258
4258,2,-100,3743
3743,4,0,3227
3227,2,-100,2712
2712,3,-25,2196
2196,5,-25,2680
2680,2,-100,2664
2664,3,-25,2649
2649,3,-25,3133
3133,5,-25,4119
4119,4,0,4604
4604,4,0,5591
5591,2,-100,6078
6078,4,0,7065
7065,2,-100,7553
7553,2,-100,8542
8542,3,-25,9031
9031,2,-100,9520
9520,4,0,10510
10510,3,-25,25001
25001,2,-100,25001
25001,4,0,26001
26001,4,0,26503
26503,3,-25,27004
27004,6,-100,28007
28007,3,-25,28509
28509,3,-25,29012
29012,4,0,30016
30016,3,-25,30520
30520,4,0,31525
31525,4,0,32030
32030,5,-25,33036
33036,4,0,34043
34043,6,-100,35550
35550,6,-100,36558
36558,3,-25,37567
37567,6,-100,38577
38577,4,0,39587
39587,6,-100,40599
40599,5,-25,41611
41611,5,-25,42623
42623,6,-100,43637
43637,4,0,44650
44650,6,-100,45165
45165,6,-100,46180
46180,5,-25,46695
46695,5,-25,46711
46711,4,0,46726
46726,3,-25,46241
46241,5,-25,46256
46256,4,0,45771
45771,3,-25,44785
44785,5,-25,44298
44298,6,-100,43812
43812,5,-25,43324
43324,6,-100,42837
42837,4,0,41848
41848,3,-25,40359
40359,6,-100,39870
39870,3,-25,38880
38880,4,0,37889
37889,3,-25,37397
37397,5,-25,36405
36405,3,-25,35913
35913,4,0,34920
34920,4,0,34426
34426,6,-100,34433
34433,3,-25,33439
33439,6,-100,33445
33445,3,-25,32950
32950,5,-25,32956
32956,3,-25,32461
32461,5,99975,32466
25343,3,-25,24729
24729,3,-25,24229
24229,3,-25,23728
23728,3,-25,23227
23227,3,-25,22725
22725,3,-25,22724
22724,3,-25,22222
22222,3,-25,21720
21720,3,-25,21717
21717,3,-25,21215
21215,3,-25,21212
21212,3,-25,20709
20709,3,-25,20706
20706,3,-25,20203
20203,3,-25,20199
20199,3,-25,20196
20196,3,-25,20193
20193,3,-25,20189
20189,3,-25,20186
20186,3,-25,20182
20182,3,-25,20179
20179,3,-25,20176
20176,3,-25,20673
20673,3,-25,20670
20670,3,-25,20667
20667,3,-25,21164
21164,3,-25,21162
21162,3,-25,21659
21659,3,-25,22157
22157,3,-25,22155
22155,3,-25,22654
22654,3,-25,23152
23152,3,-25,23151
23151,3,-25,23650
23650,3,-25,24150
24150,3,-25,24650
24650,3,-25,24650
24650,3,-25,25150
25150,5,-25,26151
26151,5,-25,26652
26652,5,-25,27154
27154,5,-25,28156
28156,5,-25,28659
28659,5,-25,29162
29162,5,-25,30165
30165,5,-25,30669
30669,5,-25,31173
31173,5,-25,31678
31678,5,-25,32183
32183,5,-25,32188
32188,5,-25,32694
32694,5,-25,32699
32699,5,-25,33205
33205,5,-25,33211
33211,5,-25,33217
33217,5,-25,33223
33223,5,-25,33229
33229,5,-25,33235
33235,5,-25,33240
33240,5,-25,32746
32746,5,-25,32752
32752,5,-25,32257
32257,5,-25,32262
32262,5,-25,31766
31766,5,-25,31271
31271,5,-25,30775
30775,5,-25,30278
30278,5,-25,29782
29782,5,-25,29285
29285,5,-25,28287
28287,5,-25,27789
27789,5,-25,27291
27291,5,-25,26792
26792,5,-25,26293
26293,5,-25,25293
25293,5,-25,24793
24793,3,-25,23792
23792,3,-25,22790
22790,3,-25,21788
21788,3,-25,21285
21285,3,-25,20282
20282,3,-25,19278
19278,3,-25,18273
18273,3,-25,17768
17768,3,-25,16762
16762,3,-25,16256
16256,3,-25,15249
15249,3,-25,14742
14742,3,-25,14235
14235,3,-25,13727
13727,3,-25,13219
13219,3,-25,13210
13210,3,-25,12702
12702,3,-25,12693
12693,3,-25,12685
12685,3,-25,12676
12676,3,-25,12668
12668,3,-25,13159
13159,3,-25,13651
13651,3,-25,13643
13643,3,-25,14136
14136,3,-25,14629
14629,3,-25,15122
15122,3,-25,16116
16116,3,-25,16610
16610,3,-25,17104
17104,3,-25,18099
18099,3,-25,18595
18595,3,-25,19091
19091,3,-25,20088
20088,3,-25,20585
20585,3,-25,21583
21583,3,-25,22081
22081,3,-25,23080
23080,3,-25,24079
24079,3,-25,24579
24579,3,-25,25579
25579,5,-25,26580
26580,5,-25,27582
27582,5,-25,28585
28585,5,-25,29588
29588,5,-25,30592
30592,5,-25,31597
31597,5,-25,32603
32603,5,-25,34109
34109,5,-25,34616
34616,5,-25,35624
35624,5,-25,36632
36632,5,-25,37641
37641,5,-25,38151
38151,5,-25,39161
39161,5,-25,39671
39671,5,-25,40182
40182,5,-25,40693
40693,5,-25,40704
40704,5,-25,41215
41215,5,-25,41227
41227,5,-25,41238
41238,5,-25,40749
40749,5,-25,40760
40760,5,-25,40271
40271,5,-25,39781
39781,5,-25,39291
39291,5,-25,38301
38301,5,-25,37810
37810,5,-25,37318
37318,5,-25,36326
36326,5,-25,35834
35834,5,-25,34841
34841,5,-25,34347
34347,5,-25,33353
33353,5,-25,32358
32358,5,-25,31863
31863,5,-25,30867
30867,5,-25,30371
30371,5,-25,29874
29874,5,-25,28877
28877,5,-25,28379
28379,5,-25,27381
27381,5,-25,26882
26882,5,-25,26383
26383,5,-25,25383
25383,5,-25,24883
24883,3,-25,23882
23882,3,-25,22880
22880,3,-25,21878
21878,3,-25,20875
20875,3,-25,19871
19871,3,-25,18866
18866,3,-25,17861
17861,3,-25,16355
16355,3,-25,15348
15348,3,-25,14341
14341,3,-25,13332
13332,3,-25,12323
12323,3,-25,11313
11313,3,-25,10303
10303,3,-25,9292
9292,3,-25,8280
8280,3,-25,7267
7267,3,-25,6254
6254,3,-25,5740
5740,3,-25,5227
5227,3,-25,4712
4712,3,-25,4698
4698,3,-25,4684
4684,3,-25,4669
4669,3,-25,4655
4655,3,-25,5141
5141,3,-25,5628
5628,3,-25,6114
6114,3,-25,6602
6602,3,-25,7589
7589,3,-25,8078
8078,3,-25,9066
9066,3,-25,9556
9556,3,-25,10546
10546,3,-25,11036
11036,3,-25,12027
12027,3,-25,12518
12518,3,-25,13010
13010,3,-25,14002
14002,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,2,-100,24709
24709,6,-100,24709
24709,7,-225,25209
25209,2,-100,24709
24709,1,-225,24208
24208,4,0,24208
24208,6,-100,24708
24708,1,-225,24207
24207,5,-25,24707
24707,2,-100,24206
24206,3,-25,24206
24206,7,-225,24205
24205,1,-225,23704
23704,2,-100,23704
23704,1,-225,23202
23202,2,-100,23201
23201,2,-100,22700
22700,3,-25,22698
22698,4,0,22696
22696,7,-225,23195
23195,4,0,23194
23194,3,-25,23193
23193,2,-100,23191
23191,4,0,23190
23190,6,-100,23689
23689,4,0,23688
23688,7,-225,24188
24188,6,-100,24688
24688,3,-25,24688
24688,6,-100,25188
25188,3,-25,25188
25188,3,-25,25189
25189,3,-25,25189
25189,5,-25,25689
25689,4,0,25690
25690,2,-100,25691
25691,6,-100,26191
26191,4,0,26192
26192,5,-25,26693
26693,2,-100,26195
26195,2,-100,26195
26195,1,-225,26196
26196,3,-25,25697
25697,5,-25,26198
26198,6,-100,26699
26699,4,0,26700
26700,4,0,26701
26701,5,-25,26703
26703,5,-25,27204
27204,1,-225,26705
26705,4,0,26707
26707,4,0,26708
26708,1,-225,26209
26209,7,-225,26710
26710,3,-25,26211
26211,3,-25,26212
26212,4,0,26213
26213,3,-25,25713
25713,3,-25,25714
25714,7,-225,25715
25715,1,-225,25715
25715,6,-100,25715
25715,3,-25,25216
25216,5,-25,25216
25216,1,-225,25216
25216,2,-100,24716
24716,6,-100,24716
24716,7,-225,25216
25216,1,-225,24715
24715,2,-100,24215
24215,4,0,24214
24214,6,-100,24214
24214,2,-100,23713
23713,6,-100,24212
24212,5,-25,24212
24212,2,-100,23711
23711,1,-225,23210
23210,4,0,23208
23208,7,-225,23707
23707,3,-25,23206
23206,4,0,23205
23205,1,-225,23204
23204,4,0,23203
23203,2,-100,22701
22701,1,-225,22699
22699,5,-25,22698
22698,3,-25,22696
22696,3,-25,22695
22695,2,-100,22193
22193,7,-225,22691
22691,4,0,23190
23190,2,-100,22688
22688,7,-225,23187
23187,2,-100,23186
23186,3,-25,23185
23185,1,-225,23183
23183,5,-25,23682
23682,2,-100,23181
23181,7,-225,24181
24181,3,-25,24180
24180,2,-100,24179
24179,5,-25,24679
24679,6,-100,25179
25179,6,-100,25680
25680,3,-25,25680
25680,3,-25,25681
25681,3,-25,25681
25681,6,-100,26683
26683,4,0,26684
26684,5,-25,27185
27185,2,-100,27187
27187,5,-25,27188
27188,1,-225,27190
27190,1,-225,27192
27192,3,-25,27193
27193,2,-100,26694
26694,6,-100,27196
27196,2,-100,27197
27197,3,-25,27199
27199,3,-25,26700
26700,2,-100,26701
26701,2,-100,26202
26202,1,-225,26203
26203,7,-225,26204
26204,6,-100,26705
26705,3,-25,26707
26707,2,-100,26207
26207,7,-225,26709
26709,6,-100,26710
26710,7,-225,27211
27211,1,-225,26713
26713,1,-225,26213
26213,5,-25,26214
26214,5,-25,26215
26215,4,0,26216
26216,2,-100,25717
25717,6,-100,26218
26218,3,-25,25718
25718,3,-25,25219
25219,2,-100,25219
25219,4,0,24719
24719,5,-25,24718
24718,3,-25,24718
24718,3,-25,24218
24218,6,-100,24217
24217,2,-100,24217
24217,1,-225,23716
23716,3,-25,23214
23214,2,-100,22713
22713,1,-225,22711
22711,2,-100,22209
22209,1,-225,21707
21707,3,-25,21704
21704,2,-100,21202
21202,2,-100,21199
21199,5,-25,21196
21196,1,-225,21194
21194,6,-100,21191
21191,2,-100,21188
21188,4,0,21186
21186,3,-25,21183
21183,1,-225,21181
21181,3,-25,21678
21678,3,-25,21676
21676,7,-225,22174
22174,1,-225,22172
22172,1,-225,22170
22170,5,-25,22669
22669,1,-225,22667
22667,5,-25,23166
23166,2,-100,23165
23165,2,-100,23664
23664,2,-100,23663
23663,3,-25,23662
23662,4,0,24162
24162,4,0,24662
24662,6,-100,25662
25662,7,-225,26163
26163,4,0,26664
26664,7,-225,27166
27166,7,-225,28168
28168,7,-225,28671
28671,4,0,29174
29174,2,-100,29177
29177,4,0,29680
29680,7,-225,30184
30184,5,-25,30188
30188,1,-225,30192
30192,2,-100,30195
30195,4,0,30199
30199,3,-25,30203
30203,3,-25,30206
30206,1,-225,29709
29709,2,-100,29213
29213,6,-100,29716
29716,3,-25,29219
29219,2,-100,28722
28722,4,0,28724
28724,5,-25,28727
28727,7,-225,28729
28729,5,-25,28732
28732,1,-225,28234
28234,1,-225,27236
27236,1,-225,26737
26737,1,-225,26238
26238,5,-25,25738
25738,3,-25,25239
25239,2,-100,24739
24739,6,-100,24738
24738,6,-100,24738
24738,4,0,24238
24238,5,-25,24237
24237,3,-25,23736
23736,4,0,23235
23235,1,-225,22733
22733,7,-225,22732
22732,7,-225,22730
22730,1,-225,22228
22228,4,0,21726
21726,3,-25,21724
21724,7,-225,21721
21721,1,-225,21219
21219,4,0,21216
21216,6,-100,21213
21213,5,-25,21211
21211,6,-100,21708
21708,1,-225,21205
21205,1,-225,20703
20703,7,-225,21200
21200,4,0,21197
21197,2,-100,21194
21194,1,-225,20692
20692,1,-225,20688
20688,2,-100,20685
20685,1,-225,20182
20182,3,-25,20679
20679,6,-100,21176
21176,3,-25,21174
21174,2,-100,21171
21171,5,-25,21669
21669,4,0,22167
22167,7,-225,22665
22665,2,-100,22664
22664,6,-100,23663
23663,6,-100,24162
24162,4,0,24662
24662,7,-225,25663
25663,3,-25,25663
25663,2,-100,25664
25664,5,-25,26665
26665,6,-100,27167
27167,2,-100,27168
27168,5,-25,27670
27670,2,-100,27672
27672,4,0,28175
28175,2,-100,28177
28177,6,-100,28680
28680,5,-25,29183
29183,7,-225,29686
29686,7,-225,30190
30190,3,-25,30194
30194,4,0,30198
30198,3,-25,30201
30201,7,-225,30705
30705,4,0,30709
30709,3,-25,30713
30713,5,-25,30717
30717,5,-25,30721
30721,3,-25,30225
30225,5,-25,30229
30229,7,-225,30232
30232,1,-225,29736
29736,1,-225,29239
29239,2,-100,28241
28241,3,-25,27743
27743,1,-225,27245
27245,1,-225,26246
26246,3,-25,25746
25746,4,0,25247
25247,6,-100,25247
25247,6,-100,25247
25247,2,-100,24247
24247,6,-100,24246
24246,7,-225,24246
24246,7,-225,24245
24245,4,0,23744
23744,5,-25,23243
23243,1,-225,22741
22741,1,-225,22239
22239,6,-100,22237
22237,2,-100,21235
21235,6,-100,21232
21232,3,-25,20729
20729,6,-100,21226
21226,4,0,20724
20724,6,-100,20721
20721,7,-225,21218
21218,4,0,20715
20715,5,-25,20712
20712,4,0,20709
20709,6,-100,21206
21206,6,-100,21204
21204,5,-25,21701
21701,6,-100,21699
21699,3,-25,21697
21697,2,-100,21695
21695,7,-225,22193
22193,6,-100,22191
22191,6,-100,22689
22689,6,-100,23188
23188,7,-225,23687
23687,7,-225,24187
24187,2,-100,24186
24186,5,-25,24686
24686,7,-225,25186
25186,1,-225,24686
24686,6,-100,25687
25687,2,-100,25187
25187,6,-100,25687
25687,7,-225,26188
26188,6,-100,26690
26690,2,-100,26691
26691,5,-25,27192
27192,4,0,27194
27194,3,-25,27195
27195,1,-225,26697
26697,2,-100,26698
26698,4,0,26699
26699,5,-25,26701
26701,7,-225,27202
27202,7,-225,27704
27704,6,-100,27706
27706,7,-225,28208
28208,5,-25,28211
28211,2,-100,28213
28213,2,-100,27715
27715,2,-100,27216
27216,2,-100,26718
26718,6,-100,26719
26719,5,-25,26720
26720,5,-25,26722
26722,7,-225,27223
27223,4,0,26724
26724,7,-225,26726
26726,1,-225,26227
26227,6,-100,26728
26728,2,-100,25729
25729,4,0,25729
25729,6,-100,25730
25730,1,-225,25230
25230,2,-100,24730
24730,6,-100,24729
24729,6,-100,24729
24729,7,-225,24729
24729,6,-100,24729
24729,7,-225,24729
24729,3,-25,24229
24229,6,-100,24728
24728,2,-100,23727
23727,4,0,23727
23727,7,-225,23726
23726,3,-25,23225
23225,5,-25,23224
23224,5,-25,23222
23222,6,-100,23221
23221,2,-100,23220
23220,6,-100,23219
23219,6,-100,23217
23217,2,-100,22716
22716,6,-100,23215
23215,2,-100,22713
22713,1,-225,22211
22211,4,0,22209
22209,6,-100,22207
22207,6,-100,22706
22706,5,-25,22704
22704,2,-100,22702
22702,2,-100,22201
22201,3,-25,22199
22199,6,-100,22697
22697,4,0,22695
22695,5,-25,22694
22694,1,-225,22692
22692,2,-100,22690
22690,2,-100,22189
22189,7,-225,22687
22687,3,-25,22686
22686,5,-25,23184
23184,6,-100,23683
23683,2,-100,23683
23683,4,0,23682
23682,7,-225,24181
24181,7,-225,25181
25181,4,0,25182
25182,1,-225,25182
25182,7,-225,25682
25682,7,-225,26183
26183,4,0,26684
26684,1,-225,26185
26185,1,-225,26186
26186,6,-100,26688
26688,5,-25,27189
27189,6,-100,27691
27691,2,-100,27193
27193,4,0,27695
27695,2,-100,27196
27196,2,-100,27198
27198,1,-225,26699
26699,4,0,27201
27201,3,-25,26702
26702,3,-25,26703
26703,4,0,26705
26705,1,-225,26206
26206,6,-100,26707
26707,3,-25,26708
26708,3,-25,26209
26209,2,-100,26210
26210,7,-225,26211
26211,6,-100,26712
26712,4,0,26713
26713,3,-25,26214
26214,3,-25,26215
26215,7,-225,26215
26215,7,-225,26216
26216,1,-225,25717
25717,4,0,25718
25718,7,-225,26218
26218,5,-25,26219
26219,3,-25,25720
25720,2,-100,25220
25220,4,0,25220
25220,7,-225,25220
25220,4,0,25220
25220,5,-25,25220
25220,3,-25,24720
24720,3,-25,24220
24220,3,-25,24219
24219,1,-225,23718
23718,3,-25,23217
23217,2,-100,22716
22716,7,-225,23214
23214,5,-25,23213
23213,4,0,23212
23212,5,-25,23210
23210,7,-225,23209
23209,7,-225,23708
23708,3,-25,23707
23707,2,-100,23206
23206,2,-100,22704
22704,6,-100,23203
23203,2,-100,22702
22702,2,-100,22700
22700,5,-25,22698
22698,5,-25,23197
23197,6,-100,23196
23196,4,0,23695
23695,5,-25,23694
23694,7,-225,24193
24193,5,-25,24193
24193,1,-225,24193
24193,5,-25,24692
24692,5,-25,24692
24692,3,-25,24692
24692,3,-25,24692
24692,6,-100,25192
25192,2,-100,25192
25192,4,0,25192
25192,3,-25,25192
25192,2,-100,25192
25192,4,0,25193
25193,7,-225,25693
25693,1,-225,25193
25193,4,0,25694
25694,7,-225,25694
25694,4,0,26195
26195,4,0,26196
26196,3,-25,26197
26197,1,-225,25697
25697,7,-225,26198
26198,4,0,26199
26199,7,-225,26700
26700,7,-225,27202
27202,5,-25,27203
27203,1,-225,26705
26705,7,-225,27206
27206,3,-25,27208
27208,7,-225,27210
27210,7,-225,27711
27711,7,-225,27714
27714,4,0,27715
27715,1,-225,27217
27217,2,-100,26718
26718,4,0,26720
26720,5,-25,26721
26721,6,-100,26722
26722,7,-225,27224
27224,2,-100,26725
26725,1,-225,26226
26226,1,-225,25226
25226,4,0,25226
25343,4,0,24720
24720,7,-225,24720
24720,1,-225,24720
24720,4,0,24219
