s,a,r,sp
291114,2,0,291113
291113,3,0,291112
291112,2,0,291111
291111,9,0,291111
291111,4,0,291211
291211,3,0,291210
291210,6,0,291210
291210,7,0,291210
291210,6,0,291210
291210,2,0,291204
291204,3,0,291104
291104,1,0,291110
291110,7,0,291110
291110,9,0,291110
291110,3,0,291111
291111,2,0,291110
291110,5,0,291110
291110,4,0,291210
291210,9,0,291210
291210,8,0,291210
291210,7,0,291210
291210,2,0,291204
291204,9,0,291204
291204,6,0,291204
291204,9,0,291204
291204,5,0,291204
291204,1,0,291210
291210,1,0,291211
291211,8,0,291211
291211,5,0,291211
291211,3,0,291111
291111,6,0,291111
291111,8,0,291111
291111,1,0,291011
291011,2,0,290411
290411,4,0,291011
291011,1,0,291012
291012,2,0,291112
291112,2,0,291111
291111,5,0,291111
291111,5,0,291111
291111,8,0,291111
291111,6,0,291111
291111,9,0,291111
291111,9,0,291111
291111,5,0,291111
291111,8,0,291111
291111,1,0,291112
291112,5,0,291112
291112,1,0,291113
291113,7,0,291113
291113,5,0,291113
291113,9,0,291113
291113,2,0,291114
291114,5,0,291114
291114,3,0,291014
291014,2,0,291013
291013,7,0,291013
291013,1,0,291014
291014,7,0,291014
291014,2,0,291013
291013,7,0,291013
291013,4,0,291012
291012,8,0,291012
291012,5,0,291012
291012,3,0,290412
290412,5,0,290412
290412,3,0,290312
290312,5,0,290312
290312,2,0,290313
290313,9,0,290313
290313,3,0,290213
290213,3,0,290313
290313,8,0,290313
290313,3,0,290213
290213,5,0,290213
290213,8,0,290213
290213,5,0,290213
290213,9,0,290213
290213,9,0,290213
290213,6,0,290213
290213,3,0,290113
290113,8,0,290113
290113,9,0,290113
290113,2,0,290114
290114,7,0,290114
290114,9,0,290114
290114,9,0,290114
290114,9,0,290114
290114,9,0,290114
290114,7,0,290114
290114,4,0,290214
290214,9,0,290214
290214,4,0,290220
290220,1,0,290220
290220,9,0,290220
290220,4,0,290320
290320,7,0,290320
290320,7,0,290320
290320,3,0,290314
290314,1,0,290320
290320,1,0,290320
290320,4,0,290420
290420,3,0,290414
290414,5,0,290414
290414,2,0,290413
290413,1,0,290414
290414,3,0,290314
290314,7,0,290314
290314,7,0,290314
290314,4,0,290414
290414,9,0,290414
290414,4,0,291014
291014,6,0,291014
291014,9,0,291014
291014,6,0,291014
291014,3,0,290414
290414,4,0,291014
291014,3,0,291020
291020,4,0,291120
291120,2,0,291220
291220,6,0,291220
291220,9,0,291220
291220,6,0,291220
291220,9,0,291220
291220,7,0,291220
291220,2,0,291214
291214,7,0,291214
291214,8,0,291214
291214,1,0,291220
291220,2,0,291214
291214,2,0,291314
291314,3,0,291320
291320,2,0,291314
291314,7,0,291314
291314,8,0,291314
291314,8,0,291314
291314,3,0,291214
291214,8,0,291214
291214,7,0,291214
291214,4,0,291314
291314,3,0,291414
291414,7,0,291414
291414,6,0,291414
291414,4,0,291314
291314,9,0,291314
291314,4,0,291320
291320,2,0,291314
291314,2,0,291313
291313,6,0,291313
291313,2,0,291312
291312,1,0,291313
291313,1,0,291314
291314,2,0,291313
291313,4,0,291312
291312,2,0,291311
291311,3,0,291211
291211,4,0,291311
291311,8,0,291311
291311,5,0,291311
291311,3,0,291211
291211,2,0,291210
291210,7,0,291210
291210,5,0,291210
291210,8,0,291210
291210,4,0,291310
291310,3,0,291304
291304,6,0,291304
291304,6,0,291304
291304,7,0,291304
291304,3,0,291204
291204,7,0,291204
291204,4,0,291304
291304,4,0,291404
291404,3,0,292004
292004,3,0,292003
292003,8,0,292003
292003,5,0,292003
292003,5,0,292003
292003,7,0,292003
292003,7,0,292003
292003,6,0,292003
292003,7,0,292003
292003,3,0,292002
292002,3,0,291402
291402,2,0,291401
291401,4,0,292001
292001,3,0,291401
291401,5,0,291401
291401,3,0,291402
291402,6,0,291402
291402,7,0,291402
291402,5,0,291402
291402,5,0,291402
291402,5,0,291402
291402,7,0,291402
291402,4,0,292002
292002,3,0,292003
292003,2,0,292004
292004,7,0,292004
292004,2,0,292010
292010,6,0,292010
292010,8,0,292010
292010,3,0,291410
291410,2,0,291404
291404,3,0,291304
291304,7,0,291304
291304,2,0,291310
291310,8,0,291310
291310,5,0,291310
291310,2,0,291304
291304,6,0,291304
291304,7,0,291304
291304,4,0,291404
291404,6,0,291404
291404,5,0,291404
291404,6,0,291404
291404,8,0,291404
291404,4,0,292004
292004,2,0,292010
292010,3,0,291410
291410,1,0,291404
291404,6,0,291404
291404,7,0,291404
291404,9,0,291404
291404,1,0,291410
291410,6,0,291410
291410,9,0,291410
291410,1,0,291411
291411,5,0,291411
291411,7,0,291411
291411,3,0,291311
291311,8,0,291311
291311,1,0,291312
291312,5,0,291312
291312,3,0,291412
291412,8,0,291412
291412,9,0,291412
291412,4,0,292012
292012,9,0,292012
292012,8,0,292012
292012,8,0,292012
292012,4,0,292012
292012,6,0,292012
292012,4,0,292012
292012,2,0,292011
292011,3,0,292010
292010,1,0,292011
292011,2,0,292010
292010,3,0,291410
291410,7,0,291410
291410,2,0,291404
291404,7,0,291404
291404,6,0,291404
291404,9,0,291404
291404,3,0,291304
291304,7,0,291304
291304,7,0,291304
291304,5,0,291304
291304,9,0,291304
291304,6,0,291304
291304,6,0,291304
291304,1,0,291310
291310,2,0,291304
291304,2,0,291303
291303,7,0,291303
291303,2,0,291203
291203,6,0,291203
291203,9,0,291203
291203,8,0,291203
291203,3,0,291103
291103,3,0,291003
291003,1,0,290403
290403,6,0,290403
290403,1,0,290404
290404,7,0,290404
290404,7,0,290404
290404,3,0,290304
290304,7,0,290304
290304,2,5,290303
290303,6,0,290303
290303,5,0,290303
290303,8,0,290303
290303,7,0,290303
290303,7,0,290303
290303,3,0,290203
290203,4,5,290303
290303,8,0,290303
290303,5,0,290303
290303,3,0,290203
290203,3,0,290103
290103,9,0,290103
290103,2,0,290203
290203,8,0,290203
290203,9,0,290203
290203,5,0,290203
290203,9,0,290203
290203,2,0,290202
290202,9,0,290202
290202,9,0,290202
290202,7,0,290202
290202,3,0,290201
290201,5,0,290201
290201,1,0,290202
290202,6,0,290202
290202,6,0,290202
290202,7,0,290202
290202,3,0,290302
290302,9,0,290302
290302,2,0,290301
290301,3,0,290201
290201,3,0,290101
290101,7,0,271110
271110,4,-5,271210
271210,1,0,271211
271211,5,0,271211
271211,3,0,271111
271111,7,0,271111
271111,3,0,271112
271112,9,0,271112
271112,4,10,271212
271212,2,0,271211
271211,1,-5,271210
271210,8,0,271210
271210,3,0,271110
271110,3,0,271010
271010,3,0,271011
271011,6,0,271011
271011,8,0,271011
271011,8,0,271011
271011,6,0,271011
271011,9,0,271011
271011,8,0,271011
271011,1,0,271012
271012,1,0,271013
271013,9,0,271013
271013,2,0,271014
271014,3,0,270414
270414,2,0,270413
270413,4,0,271013
271013,3,0,270413
270413,8,0,270413
270413,6,0,270413
270413,2,0,271013
271013,7,0,271013
271013,4,0,271014
271014,9,0,271014
271014,6,0,271014
271014,2,0,271013
271013,8,0,271013
271013,4,0,271113
271113,7,0,271113
271113,2,0,271112
271112,2,0,271111
271111,2,0,271011
271011,2,0,271010
271010,7,0,271010
271010,7,0,271010
271010,6,0,271010
271010,9,0,271010
271010,6,0,271010
271010,4,0,271011
271011,1,0,271012
271012,5,0,271012
271012,7,0,271012
271012,4,0,271011
271011,8,0,271011
271011,7,0,271011
271011,7,0,271011
271011,1,0,271012
271012,1,0,271013
271013,4,0,271113
271113,2,0,271112
271112,3,0,271012
271012,1,0,271013
271013,4,0,271113
271113,8,0,271113
271113,5,0,271113
271113,5,0,271113
271113,2,0,271112
271112,8,0,271112
271112,9,0,271112
271112,6,0,271112
271112,2,0,271111
271111,2,0,271110
271110,2,0,271104
271104,6,0,271104
271104,3,0,271004
271004,3,0,270404
270404,2,0,271004
271004,9,0,271004
271004,4,0,271104
271104,1,0,271110
271110,5,0,271110
271110,2,0,271104
271104,2,0,271103
271103,7,0,271103
271103,4,0,271203
271203,7,0,271203
271203,2,0,271202
271202,5,0,271202
271202,3,0,271102
271102,4,0,271202
271202,1,0,271203
271203,7,0,271203
271203,4,0,271202
271202,4,0,271302
271302,2,0,271301
271301,8,0,271301
271301,5,0,271301
271301,1,0,271401
271401,4,0,272001
272001,1,0,272002
272002,7,0,272002
272002,8,0,272002
272002,3,0,271402
271402,2,0,271401
271401,7,0,271401
271401,7,0,271401
271401,2,0,271401
271401,9,0,271401
271401,7,0,271401
271401,4,0,272001
272001,9,0,302011
302011,9,0,302011
302011,6,0,302011
302011,5,0,302011
302011,3,0,301411
301411,5,0,301411
301411,1,0,301412
301412,4,0,302012
302012,8,0,302012
302012,9,0,302012
302012,5,0,302012
302012,4,0,302012
302012,8,0,302012
302012,8,0,302012
302012,4,0,302012
302012,1,0,302013
302013,6,0,302013
302013,4,0,302013
302013,8,0,302013
302013,7,0,302013
302013,2,0,302012
302012,8,0,302012
302012,9,0,302012
302012,8,0,302012
302012,4,0,302012
302012,2,0,302011
302011,6,0,302011
302011,5,0,302011
302011,3,0,301411
301411,2,0,301410
301410,9,0,301410
301410,8,0,301410
301410,5,0,301410
301410,7,0,301410
301410,6,0,301410
301410,7,0,301410
301410,1,0,301411
301411,6,0,301411
301411,9,0,301411
301411,8,0,301411
301411,8,0,301411
301411,9,0,301411
301411,9,0,301411
301411,8,0,301411
301411,9,0,301411
301411,6,0,301411
301411,2,0,301410
301410,6,0,301410
301410,3,0,301310
301310,7,0,301310
301310,3,0,301210
301210,7,0,301210
301210,2,0,301204
301204,4,0,301304
301304,2,0,301303
301303,2,0,301302
301302,5,0,301302
301302,6,0,301302
301302,3,0,301202
301202,8,0,301202
301202,3,0,301102
301102,4,0,301202
301202,8,0,301202
301202,1,0,301203
301203,1,0,301204
301204,5,0,301204
301204,4,0,301304
301304,3,0,301204
301204,1,0,301210
301210,6,0,301210
301210,1,0,301211
301211,2,100,301111
301111,2,0,301110
301110,6,0,301110
301110,1,100,301111
301111,3,0,301011
301011,4,100,301111
301111,4,0,301211
301211,6,0,301211
301211,8,0,301211
301211,9,0,301211
301211,3,100,301111
301111,7,0,301111
301111,6,0,301111
301111,2,0,301110
301110,8,0,301110
301110,8,0,301110
301110,3,0,301010
301010,5,0,301010
301010,1,0,301011
301011,7,0,301011
301011,5,0,301011
301011,5,0,301011
301011,4,100,301111
301111,7,0,301111
301111,3,0,301011
301011,3,0,300411
300411,9,0,300411
300411,8,0,300411
300411,4,0,301011
301011,5,0,301011
301011,2,0,301010
301010,9,0,301010
301010,8,0,301010
301010,7,0,301010
301010,1,0,301011
301011,2,0,301010
301010,1,0,301011
301011,3,0,300411
300411,1,0,300412
300412,9,0,300412
300412,2,0,300411
300411,4,0,301011
301011,1,0,301012
301012,2,0,301011
301011,6,0,301011
301011,8,0,301011
301011,5,0,301011
301011,5,0,301011
301011,3,0,300411
300411,3,0,300311
300311,4,0,300411
300411,9,0,300411
300411,5,0,300411
300411,1,0,300412
300412,5,0,300412
300412,7,0,300412
300412,9,0,300412
300412,3,0,300312
300312,3,0,300212
300212,3,0,300112
300112,1,0,300113
300113,4,0,300213
300213,3,0,300113
300113,9,0,300113
300113,6,0,300113
300113,4,0,300213
300213,9,0,300213
300213,3,0,300113
300113,8,0,300113
300113,7,0,300113
300113,7,0,300113
300113,1,0,300114
300114,2,0,300113
300113,6,0,300113
300113,7,0,300113
300113,4,0,300213
300213,2,0,300212
300212,5,0,300212
300212,8,0,300212
300212,3,0,300112
300112,3,0,300112
300112,6,0,300112
300112,6,0,300112
300112,2,0,300111
300111,6,0,300111
300111,9,0,300111
300111,8,0,300111
300111,8,0,300111
300111,1,0,300112
300112,3,0,300112
300112,7,0,300112
300112,4,0,300212
300212,6,0,300212
300212,3,0,300312
300312,7,0,300312
300312,2,0,300212
300212,5,0,300212
300212,7,0,300212
300212,7,0,300212
300212,7,0,300212
300212,6,0,300212
300212,7,0,300212
300212,7,0,300212
300212,5,0,300212
300212,5,0,300212
300212,8,0,300212
300212,4,0,300312
300312,1,0,300313
300313,5,0,300313
300313,4,0,300314
300314,4,0,300414
300414,6,0,300414
300414,2,0,300413
300413,2,100,301013
301013,6,0,301013
301013,6,0,301013
301013,8,0,301013
301013,5,0,301013
301013,3,0,300413
300413,1,0,300414
300414,5,0,300414
300414,4,0,301014
301014,2,100,301013
301013,2,0,301012
301012,7,0,301012
301012,9,0,301012
301012,8,0,301012
301012,4,-10,301112
301112,7,0,301112
301112,9,0,301112
301112,7,0,301112
301112,7,0,301112
301112,1,0,301113
301113,1,0,301213
301213,9,0,301213
301213,3,0,301113
301113,7,0,301113
301113,7,0,301113
301113,9,0,301113
301113,5,0,301113
301113,8,0,301113
301113,1,0,301114
301114,7,0,301114
301114,9,0,301114
301114,7,0,301114
301114,2,0,301113
301113,5,0,301113
301113,6,0,301113
301113,2,-10,301112
301112,8,0,301112
301112,6,0,301112
301112,8,0,301112
301112,4,0,301212
301212,9,0,301212
301212,3,-10,301112
301112,7,0,301112
301112,6,0,301112
301112,2,100,301111
301111,5,0,301111
301111,9,0,301111
301111,2,0,301110
301110,7,0,301110
301110,6,0,301110
301110,7,0,301110
301110,2,0,301104
301104,4,0,301204
301204,9,0,301204
301204,5,0,301204
301204,4,0,301304
301304,6,0,301304
301304,6,0,301304
301304,9,0,301304
301304,3,0,301204
301204,6,0,301204
301204,9,0,301204
301204,4,0,301304
301304,8,0,301304
301304,8,0,301304
301304,8,0,301304
301304,6,0,301304
301304,8,0,301304
301304,3,0,301204
301204,8,0,301204
301204,2,0,301203
301203,9,0,301203
301203,8,0,301203
301203,2,0,301202
301202,3,0,301102
301102,1,0,301103
301103,6,0,301103
301103,9,0,301103
301103,3,0,301003
301003,9,0,301003
301003,9,0,301003
301003,2,0,301002
301002,5,0,301002
301002,3,0,300402
300402,6,0,300402
300402,8,0,300402
300402,2,0,300401
300401,8,0,300401
300401,4,0,301001
301001,4,0,301101
301101,6,0,301101
301101,9,0,301101
301101,4,0,301001
301001,1,0,301002
301002,9,0,301002
301002,4,0,301102
301102,6,0,301102
301102,4,0,301202
301202,9,0,301202
301202,3,0,301102
301102,2,0,301101
301101,6,0,301101
301101,7,0,301101
301101,8,0,301101
301101,5,0,301101
301101,3,0,301001
301001,4,0,301101
301101,7,0,301101
301101,2,0,301101
301101,6,0,301101
301101,6,0,301101
301101,7,0,301101
301101,9,0,301101
301101,5,0,301101
301101,8,0,301101
301101,6,0,301101
301101,6,0,301101
301101,4,0,301201
301201,4,0,301301
301301,8,0,301301
301301,2,0,301301
301301,4,0,301401
301401,9,0,301401
301401,8,0,301401
301401,2,0,301401
301401,8,0,301401
301401,6,0,301401
301401,2,0,301401
301401,4,0,302001
302001,9,0,302001
302001,5,0,230111
230111,9,0,230111
230111,6,0,230111
230111,3,0,230111
230111,9,0,230111
230111,1,0,230112
230112,8,0,230112
230112,8,0,230112
230112,4,0,230212
230212,6,0,230212
230212,3,0,230112
230112,5,0,230112
230112,1,0,230113
230113,1,0,230114
230114,5,0,230114
230114,5,0,230114
230114,4,0,230214
230214,1,0,230220
230220,6,0,230220
230220,3,0,230120
230120,3,0,230120
230120,2,0,230114
230114,4,0,230214
230214,4,0,230314
230314,6,0,230314
230314,2,5,230313
230313,7,0,230313
230313,6,0,230313
230313,6,0,230313
230313,6,0,230313
230313,5,0,230313
230313,5,0,230313
230313,7,0,230313
230313,7,0,230313
230313,4,0,230413
230413,5,0,230413
230413,9,0,230413
230413,2,0,230412
230412,9,0,230412
230412,4,0,230413
230413,6,0,230413
230413,3,5,230313
230313,5,0,230313
230313,1,0,230314
230314,8,0,230314
230314,7,0,230314
230314,4,0,230214
230214,6,0,230214
230214,4,0,230314
230314,4,0,230414
230414,5,0,230414
230414,2,0,230314
230314,9,0,230314
230314,1,0,230414
230414,4,0,231014
231014,3,0,231114
231114,2,0,231113
231113,1,0,231112
231112,8,0,231112
231112,8,0,231112
231112,4,0,231212
231212,4,0,231211
231211,2,0,231210
231210,6,0,231210
231210,2,0,231204
231204,1,0,231203
231203,4,0,231303
231303,7,0,231303
231303,1,0,231304
231304,6,0,231304
231304,5,0,231304
231304,9,0,231304
231304,9,0,231304
231304,1,0,231204
231204,1,0,231104
231104,4,0,231004
231004,9,0,231004
231004,4,0,231104
231104,8,0,231104
231104,3,0,231004
231004,4,0,231104
231104,4,0,231004
231004,4,0,231104
231104,7,0,231104
231104,8,0,231104
231104,7,0,231104
231104,9,0,231104
231104,4,0,231204
231204,4,0,231210
231210,2,0,231204
231204,4,0,231304
231304,6,0,231304
231304,2,0,231204
231204,3,0,231104
231104,4,0,231204
231204,3,0,231104
231104,1,0,231110
231110,1,0,231111
231111,5,0,231111
231111,9,0,231111
231111,9,0,231111
231111,1,0,231112
231112,9,0,231112
231112,3,0,231012
231012,6,0,231012
231012,6,0,231012
231012,6,0,231012
231012,9,0,231012
231012,1,0,231013
231013,1,0,231014
231014,4,0,231013
231013,4,0,230413
230413,6,0,230413
230413,7,0,230413
230413,5,0,230413
230413,6,0,230413
230413,2,0,230412
230412,2,0,231012
231012,4,0,231112
231112,4,0,231212
231212,2,0,231312
231312,2,0,231311
231311,3,0,231211
231211,3,0,231111
231111,2,0,231110
231110,3,0,231010
231010,6,0,231010
231010,7,0,231010
231010,8,0,231010
231010,9,0,231010
231010,6,0,231010
231010,5,0,231010
231010,5,0,231010
231010,1,0,231011
231011,2,0,231010
231010,1,0,231004
231004,1,0,230404
230404,6,0,230404
291013,1,0,291014
291014,9,0,291014
291014,8,0,291014
291014,6,0,291014
291014,1,0,291020
291020,9,0,291020
291020,2,0,291014
291014,1,0,291020
291020,1,0,291020
291020,1,0,291020
291020,8,0,291020
291020,2,0,291120
291120,9,0,291120
291120,1,0,291120
291120,9,0,291120
291120,5,0,291120
291120,4,0,291220
291220,5,0,291220
291220,9,0,291220
291220,6,0,291220
291220,9,0,291220
291220,4,0,291320
291320,6,0,291320
291320,8,0,291320
291320,8,0,291320
291320,3,0,291220
291220,4,0,291320
291320,8,0,291320
291320,2,0,291314
291314,9,0,291314
291314,9,0,291314
291314,5,0,291314
291314,6,0,291314
291314,4,0,291414
291414,6,0,291414
291414,5,0,291414
291414,2,0,291413
291413,4,0,292013
292013,2,0,292012
292012,2,0,292011
292011,3,0,291411
291411,3,0,292011
292011,2,0,292010
292010,1,0,292011
292011,3,0,291411
291411,9,0,291411
291411,2,0,291410
291410,4,0,292010
292010,9,0,292010
292010,1,0,292011
292011,4,0,292011
292011,9,0,292011
292011,3,0,292012
292012,8,0,292012
292012,6,0,292012
292012,5,0,292012
292012,4,0,292012
292012,1,0,291412
291412,3,0,291312
291312,4,0,291412
291412,7,0,291412
291412,8,0,291412
291412,4,0,291312
291312,2,0,291313
291313,6,0,291313
291313,8,0,291313
291313,5,0,291313
291313,3,0,291213
291213,8,0,291213
291213,2,0,291214
291214,4,0,291314
291314,4,0,291214
291214,5,0,291214
291214,9,0,291214
291214,3,0,291114
291114,2,0,291214
291214,1,0,291213
291213,1,0,291214
291214,2,0,291213
291213,5,0,291213
291213,5,0,291213
291213,4,0,291313
291313,4,0,291413
291413,1,0,291313
291313,9,0,291313
291313,9,0,291313
291313,1,0,291314
291314,4,0,291414
291414,1,0,291420
291420,9,0,291420
291420,6,0,291420
291420,5,0,291420
291420,1,0,291420
291420,4,0,292020
292020,3,0,291420
291420,4,0,292020
292020,4,0,292020
292020,2,0,292014
292014,4,0,292014
292014,4,0,292014
292014,5,0,292014
292014,6,0,292014
292014,6,0,292014
292014,4,0,292014
292014,6,0,292014
292014,4,0,292014
292014,6,0,292014
292014,2,0,291414
291414,7,0,291414
291414,1,0,291413
291413,4,0,291414
291414,9,0,291414
291414,1,0,291420
291420,7,0,291420
291420,4,0,292020
292020,3,0,292014
292014,6,0,292014
292014,1,0,292020
292020,6,0,230201
230201,4,0,230301
230301,8,0,230301
230301,9,0,230301
230301,6,0,230301
230301,6,0,230301
230301,4,0,230401
230401,1,10,230402
230402,8,0,230402
230402,6,0,230402
230402,9,0,230402
230402,8,0,230402
230402,9,0,230402
230402,3,0,230302
230302,6,0,230302
230302,5,0,230302
230302,7,0,230302
230302,5,0,230302
230302,4,10,230402
230402,2,0,231002
231002,2,0,231001
231001,8,0,231001
231001,8,0,231001
231001,1,0,231002
231002,8,0,231002
231002,7,0,231002
231002,8,0,231002
231002,7,0,231002
231002,4,10,230402
230402,1,0,230302
230302,9,0,230302
230302,4,0,230303
230303,5,0,230303
230303,2,0,230403
230403,4,0,231003
231003,2,0,231002
231002,9,0,231002
231002,6,0,231002
231002,4,0,231003
231003,4,0,231103
231103,7,0,231103
231103,2,0,231102
231102,9,0,231102
231102,2,0,231101
231101,4,0,231201
231201,7,0,231201
231201,3,0,231101
231101,4,0,231102
231102,9,0,231102
231102,4,0,231202
231202,2,0,231201
231201,1,0,231202
231202,8,0,231202
231202,9,0,231202
231202,7,0,231202
231202,7,0,231202
231202,4,0,231302
231302,2,0,231301
231301,1,0,231302
231302,8,0,231302
231302,3,0,231202
231202,1,0,231203
231203,7,0,231203
231203,4,0,231303
231303,9,0,231303
231303,5,0,231303
231303,7,0,231303
231303,5,0,231303
231303,1,0,231304
231304,2,0,231303
231303,7,0,231303
231303,3,0,231304
231304,6,0,231304
231304,6,0,231304
231304,7,0,231304
231304,8,0,231304
231304,1,0,231310
231310,3,0,231210
231210,9,0,231210
231210,1,0,231110
231110,8,0,231110
231110,3,0,231111
231111,1,0,231110
231110,2,0,231104
231104,1,0,231110
231110,2,0,231210
231210,2,0,231204
231204,2,0,231104
231104,2,0,231103
231103,8,0,231103
231103,6,0,231103
231103,8,0,231103
231103,3,0,231203
231203,1,0,231204
231204,2,0,231203
231203,9,0,231203
231203,6,0,231203
231203,8,0,231203
231203,9,0,231203
231203,7,0,231203
231203,8,0,231203
231203,7,0,231203
231203,2,0,231202
231202,9,0,231202
231202,8,0,231202
231202,5,0,231202
231202,6,0,231202
231202,8,0,231202
231202,8,0,231202
231202,4,0,231302
231302,7,0,231302
231302,8,0,231302
231302,2,0,231301
231301,4,0,231401
231401,7,0,231401
231401,7,0,231401
231401,2,0,231401
231401,6,0,231401
231401,3,0,231402
231402,1,0,231403
231403,5,0,231403
231403,5,0,231403
231403,7,0,231403
231403,5,0,231403
231403,2,0,231402
231402,9,0,231402
231402,9,0,231402
231402,5,0,231402
231402,7,0,231402
231402,5,0,231402
231402,1,0,231403
231403,4,0,232003
232003,7,0,232003
232003,6,0,232003
232003,5,0,232003
232003,6,0,232003
232003,2,0,231403
231403,5,0,231403
231403,8,0,231403
231403,6,0,231403
231403,9,0,231403
231403,6,0,231403
231403,7,0,231403
231403,4,0,232003
232003,9,0,232003
232003,2,0,232002
232002,5,0,232002
232002,8,0,232002
232002,3,0,232003
232003,8,0,232003
232003,4,0,232003
232003,5,0,232003
232003,1,0,232002
232002,9,0,232002
232002,1,0,232003
232003,3,0,231403
231403,2,0,231402
231402,6,0,231402
231402,4,0,231403
231403,2,0,231402
231402,9,0,231402
231402,5,0,231402
231402,6,0,231402
231402,1,0,231403
231403,1,0,231404
231404,3,0,231304
231304,5,0,231304
231304,7,0,231304
231304,1,0,231204
231204,7,0,231204
231204,6,0,231204
231204,6,0,231204
231204,9,0,231204
231204,7,0,231204
231204,3,0,231203
231203,1,0,231103
231103,6,0,231103
231103,7,0,231103
231103,6,0,231103
231103,4,0,231102
231102,3,0,231002
231002,6,0,231002
231002,2,0,231001
231001,9,0,231001
231001,2,0,231001
231001,8,0,231001
231001,6,0,231001
231001,5,0,231001
231001,6,0,231001
231001,3,0,231002
231002,9,0,231002
231002,9,0,231002
231002,6,0,231002
231002,3,0,231003
231003,6,0,231003
231003,5,0,231003
231003,6,0,231003
231003,4,0,231002
231002,7,0,231002
231002,7,0,231002
231002,2,0,231001
231001,4,0,231101
231101,6,0,231101
231101,9,0,231101
231101,1,0,231102
231102,5,0,231102
231102,4,0,231002
231002,5,0,231002
231002,6,0,231002
231002,3,10,230402
230402,8,0,230402
230402,8,0,230402
230402,3,0,230403
230403,1,0,230303
230303,9,0,230303
230303,5,0,230303
230303,7,0,230303
230303,9,0,230303
230303,2,0,230302
230302,5,0,230302
230302,7,0,230302
230302,1,0,230303
230303,8,0,230303
230303,7,0,230303
230303,5,0,230303
230303,1,0,230304
230304,2,0,230303
230303,3,0,230302
230302,3,0,230202
230202,2,0,230201
230201,5,0,230201
230201,7,0,230201
230201,4,0,230301
230301,1,0,230401
230401,1,0,231001
231001,9,0,231001
231001,2,0,231001
231001,8,0,231001
231001,3,0,230401
230401,6,0,230401
230401,7,0,230401
230401,1,0,230301
230301,8,0,230301
230301,3,0,230302
230302,4,10,230402
230402,2,0,230401
230401,2,0,230401
230401,9,0,230401
230401,2,0,230401
230401,9,0,230401
230401,4,0,231001
231001,7,0,231001
231001,3,0,230401
230401,4,0,231001
231001,9,0,231001
231001,1,0,231002
231002,3,0,231001
231001,9,0,231001
231001,2,0,231001
231001,4,0,230401
230401,3,10,230402
230402,5,0,230402
230402,6,0,230402
230402,4,0,231002
231002,3,10,230402
230402,3,0,230302
230302,3,10,230402
230402,5,0,230402
230402,7,0,230402
230402,8,0,230402
230402,3,0,230403
230403,5,0,230403
230403,6,0,230403
230403,9,0,230403
230403,1,0,230404
230404,3,0,230304
230304,4,0,230404
230404,3,0,230304
230304,4,0,230404
230404,8,0,230404
230404,9,0,230404
230404,4,0,231004
231004,2,0,231003
231003,2,0,231002
231002,9,0,231002
231002,7,0,231002
231002,9,0,231002
231002,3,10,230402
230402,1,0,230401
230401,9,0,230401
230401,9,0,230401
230401,1,0,230301
230301,7,0,230301
230301,3,0,230201
230201,5,0,230201
230201,2,0,230201
230201,2,0,230201
230201,3,0,230101
230101,6,0,230101
230101,6,0,230101
230101,6,0,230101
230101,2,0,230101
230101,7,0,290410
290410,9,0,290410
290410,8,0,290410
290410,1,0,290411
290411,5,0,290411
290411,4,0,291011
291011,9,0,291011
291011,9,0,291011
291011,6,0,291011
291011,9,0,291011
291011,5,0,291011
291011,3,0,291012
291012,2,0,291011
291011,6,0,291011
291011,3,0,290411
290411,4,0,291011
291011,8,0,291011
291011,2,-5,291010
291010,1,0,291110
291110,4,0,291210
291210,8,0,291210
291210,3,0,291110
291110,3,-5,291010
291010,7,0,291010
291010,2,0,291004
291004,6,0,291004
291004,1,-5,291010
291010,4,0,291110
291110,4,0,291111
291111,7,0,291111
291111,1,0,291110
291110,3,-5,291010
291010,3,0,290410
290410,5,0,290410
290410,3,0,290404
290404,2,0,290403
290403,9,0,290403
290403,3,5,290303
290303,3,0,290203
290203,6,0,290203
290203,4,0,290202
290202,8,0,290202
290202,1,0,290201
290201,1,0,290301
290301,3,0,290401
290401,2,0,290401
290401,2,0,290401
290401,2,0,290401
290401,9,0,290401
290401,7,0,290401
290401,7,0,290401
290401,9,0,290401
290401,5,0,290401
290401,1,0,290301
290301,3,0,290201
290201,3,0,290101
290101,8,0,290101
290101,6,0,231202
231202,7,0,231202
231202,6,0,231202
231202,2,0,231201
231201,9,0,231201
231201,4,0,231301
231301,2,0,231301
231301,3,0,231201
231201,5,0,231201
231201,5,0,231201
231201,5,0,231201
231201,8,0,231201
231201,6,0,231201
231201,7,0,231201
231201,4,0,231301
231301,8,0,231301
231301,1,0,231401
231401,8,0,231401
231401,1,0,231402
231402,8,0,231402
231402,7,0,231402
231402,2,0,231401
231401,5,0,231401
231401,6,0,231401
231401,9,0,231401
231401,5,0,231401
231401,1,0,231402
231402,4,0,231302
231302,5,0,231302
231302,5,0,231302
231302,6,0,231302
231302,6,0,231302
231302,4,0,231402
231402,5,0,231402
231402,8,0,231402
231402,4,0,232002
232002,5,0,232002
232002,2,0,232001
232001,9,0,301314
301314,3,0,301214
301214,3,0,301114
301114,3,0,301214
301214,9,0,301214
301214,3,0,301114
301114,3,0,301214
301214,4,0,301314
